code_postal;code_insee;nom_commune;libelle_acheminement
02160;02531;Moussy-Verneuil;MOUSSY VERNEUIL
02160;02534;Muscourt;MUSCOURT
02160;02578;Oulches-la-Vallée-Foulon;OULCHES LA VALLEE FOULON
02160;02582;Paissy;PAISSY
02160;02588;Pargnan;PARGNAN
02160;02612;Pont-Arcy;PONT ARCY
02160;02613;Pontavert;PONTAVERT
02160;02656;Roucy;ROUCY
02160;02715;Serval;SERVAL
02160;02730;Soupir;SOUPIR
02160;02764;Vassogne;VASSOGNE
02160;02778;Vendresse-Beaulne;VENDRESSE BEAULNE
02160;02797;Viel-Arcy;VIEIL ARCY
02160;02565;Œuilly;OEUILLY
02170;02050;Barzy-en-Thiérache;BARZY EN THIERACHE
02170;02286;Esquéhéries;ESQUEHERIES
02170;02324;Fontenelle;FONTENELLE
02170;02558;Le Nouvion-en-Thiérache;LE NOUVION EN THIERACHE
02170;02419;Leschelle;LESCHELLE
02190;02005;Aguilcourt;AGUILCOURT
02190;02013;Amifontaine;AMIFONTAINE
02190;02073;Berry-au-Bac;BERRY AU BAC
02190;02076;Bertricourt;BERTRICOURT
02190;02211;Condé-sur-Suippe;CONDE SUR SUIPPE
02190;02399;Juvincourt-et-Damary;JUVINCOURT ET DAMARY
02190;02454;La Malmaison;LA MALMAISON
02190;02440;Lor;LOR
02190;02541;Neufchâtel-sur-Aisne;NEUFCHATEL SUR AISNE
02190;02572;Orainville;ORAINVILLE
02190;02601;Pignicourt;PIGNICOURT
02190;02626;Prouvais;PROUVAIS
02190;02627;Proviseux-et-Plesnoy;PROVISEUX ET PLESNOY
02190;02761;Variscourt;VARISCOURT
02190;02360;Villeneuve-sur-Aisne;VILLENEUVE SUR AISNE
02190;02299;Évergnicourt;EVERGNICOURT
02200;02003;Acy;ACY
02200;02012;Ambrief;AMBRIEF
02200;02064;Belleu;BELLEU
02200;02564;Bernoy-le-Château;BERNOY LE CHATEAU
02200;02089;Billy-sur-Aisne;BILLY SUR AISNE
02200;02138;Buzancy;BUZANCY
02200;02154;Chacrise;CHACRISE
02200;02172;Chaudun;CHAUDUN
02200;02226;Courmelles;COURMELLES
02200;02253;Cuisy-en-Almont;CUISY EN ALMONT
02200;02477;Mercin-et-Vaux;MERCIN ET VAUX
02200;02485;Missy-aux-Bois;MISSY AUX BOIS
02200;02536;Nampteuil-sous-Muret;NAMPTEUIL SOUS MURET
02200;02593;Pasly;PASLY
02200;02598;Pernant;PERNANT
02200;02607;Ploisy;PLOISY
02200;02610;Pommiers;POMMIERS
02200;02663;Rozières-sur-Crise;ROZIERES SUR CRISE
02200;02667;Saconin-et-Breuil;SACONIN ET BREUIL
02200;02706;Septmonts;SEPTMONTS
02200;02722;Soissons;SOISSONS
02200;02770;Vauxbuin;VAUXBUIN
02200;02767;Vauxrezis;VAUXREZIS
02200;02780;Venizel;VENIZEL
02200;02805;Villeneuve-Saint-Germain;VILLENEUVE ST GERMAIN
02210;02023;Armentières-sur-Ourcq;ARMENTIERES SUR OURCQ
02210;02082;Beugneux;BEUGNEUX
02210;02090;Billy-sur-Ourcq;BILLY SUR OURCQ
02210;02121;Breny;BRENY
02210;02119;Brécy;BRECY
02210;02192;Chouy;CHOUY
02210;02203;Coincy;COINCY L ABBAYE
02210;02272;Droizy;DROIZY
02210;02665;Grand-Rozoy;GRAND ROZOY
02210;02356;Grisolles;GRISOLLES
02210;02372;Hartennes-et-Taux;HARTENNES ET TAUX
02210;02241;La Croix-sur-Ourcq;LA CROIX SUR OURCQ
02210;02411;Latilly;LATILLY
02210;02412;Launoy;LAUNOY
02210;02606;Le Plessier-Huleu;LE PLESSIER HULEU
02210;02507;Montgru-Saint-Hilaire;MONTGRU SAINT HILAIRE
02210;02533;Muret-et-Crouttes;MURET ET CROUTTES
02210;02538;Nanteuil-Notre-Dame;NANTEUIL NOTRE DAME
02210;02579;Oulchy-la-Ville;OULCHY LA VILLE
02210;02580;Oulchy-le-Château;OULCHY LE CHATEAU
02210;02585;Parcy-et-Tigny;PARCY ET TIGNY
02210;02649;Rocourt-Saint-Martin;ROCOURT SAINT MARTIN
02210;02662;Rozet-Saint-Albin;ROZET SAINT ALBIN
02210;02693;Saint-Rémy-Blanzy;SAINT REMY BLANZY
02210;02796;Vichel-Nanteuil;VICHEL NANTEUIL
02210;02799;Vierzy;VIERZY
02210;02804;Villemontoire;VILLEMONTOIRE
02220;02036;Augy;AUGY
02220;02054;Bazoches-et-Saint-Thibaut;BAZOCHES-ET-SAINT-THIBAUT
02220;02110;Braine;BRAINE
02220;02120;Brenelle;BRENELLE
02220;02129;Bruys;BRUYS
02220;02152;Cerseuil;CERSEUIL
02220;02179;Chéry-Chartreuve;CHERY CHARTREUVE
02220;02195;Ciry-Salsogne;CIRY SALSOGNE
02220;02224;Courcelles-sur-Vesle;COURCELLES SUR VESLE
02220;02230;Couvrelles;COUVRELLES
02220;02249;Cuiry-Housse;CUIRY HOUSSE
02220;02255;Cys-la-Commune;CYS LA COMMUNE
02220;02263;Dhuizel;DHUIZEL
02220;02393;Jouaignes;JOUAIGNES
02220;02421;Lesges;LESGES
02220;02427;Lhuys;LHUYS
02220;02432;Limé;LIME
02220;02447;Maast-et-Violaine;MAAST ET VIOLAINE
02220;02520;Mont-Notre-Dame;MONT NOTRE DAME
02220;02523;Mont-Saint-Martin;MONT SAINT MARTIN
02220;02581;Paars;PAARS
02220;02633;Quincy-sous-le-Mont;QUINCY SOUS LE MONT
02220;02682;Saint-Mard;SAINT MARD
02220;02711;Serches;SERCHES
02220;02714;Sermoise;SERMOISE
02220;02735;Tannières;TANNIERES
02220;02763;Vasseny;VASSENY
02220;02773;Vauxtin;VAUXTIN
02220;02817;Ville-Savoye;VILLESAVOYE
02230;02334;Fresnoy-le-Grand;FRESNOY LE GRAND
02240;02009;Alaincourt;ALAINCOURT
02240;02075;Berthenicourt;BERTHENICOURT
02240;02123;Brissay-Choigny;BRISSAY CHOIGNY
02240;02124;Brissy-Hamégicourt;BRISSY HAMEGICOURT
02240;02149;Cerizy;CERIZY
02240;02170;Châtillon-sur-Oise;CHATILLON SUR OISE
02240;02387;Itancourt;ITANCOURT
02240;02483;Mézières-sur-Oise;MEZIERES SUR OISE
02240;02592;Parpeville;PARPEVILLE
02240;02605;Pleine-Selve;PLEINE SELVE
02240;02636;Regny;REGNY
02240;02640;Renansart;RENANSART
02240;02648;Ribemont;RIBEMONT
02240;02721;Sissy;SISSY
02240;02732;Surfontaine;SURFONTAINE
02240;02717;Séry-lès-Mézières;SERY LES MEZIERES
02240;02813;Villers-le-Sec;VILLERS LE SEC
02250;02039;Autremencourt;AUTREMENCOURT
02250;02068;Berlancourt;BERLANCOURT
02250;02101;Bosmont-sur-Serre;BOSMONT SUR SERRE
02250;02182;Chevennes;CHEVENNES
02250;02194;Cilly;CILLY
02250;02283;Erlon;ERLON
02250;02385;Housset;HOUSSET
02250;02545;La Neuville-Bosmont;LA NEUVILLE BOSMONT
02250;02547;La Neuville-Housset;LA NEUVILLE HOUSSET
02250;02460;Marcy-sous-Marle;MARCY SOUS MARLE
02250;02468;Marle;MARLE
02250;02513;Montigny-le-Franc;MONTIGNY LE FRANC
02250;02516;Montigny-sous-Marle;MONTIGNY SOUS MARLE
02250;02689;Saint-Pierremont;SAINT PIERREMONT
02250;02737;Tavaux-et-Pontséricourt;TAVAUX ET PONTSERICOURT
02250;02742;Thiernu;THIERNU
02250;02745;Toulis-et-Attencourt;TOULIS ET ATTENCOURT
02250;02827;Voyenne;VOYENNE
02260;02197;Clairfontaine;CLAIRFONTAINE
02260;02276;Englancourt;ENGLANCOURT
02260;02284;Erloy;ERLOY
02260;02337;Froidestrées;FROIDESTREES
02260;02342;Gergny;GERGNY
02260;02141;La Capelle;LA CAPELLE
02260;02312;La Flamengrie;LA FLAMENGRIE
02260;02418;Lerzy;LERZY
02260;02584;Papleux;PAPLEUX
02260;02650;Rocquigny;ROCQUIGNY
02260;02670;Saint-Algis;SAINT ALGIS
02260;02725;Sommeron;SOMMERON
02270;02027;Assis-sur-Serre;ASSIS SUR SERRE
02270;02048;Barenton-sur-Serre;BARENTON SUR SERRE
02270;02096;Bois-lès-Pargny;BOIS LES PARGNY
02270;02156;Chalandry;CHALANDRY
02270;02184;Chevresis-Monceau;CHEVRESIS MONCEAU
02270;02169;Châtillon-lès-Sons;CHATILLON LES SONS
02270;02231;Couvron-et-Aumencourt;COUVRON ET AUMENCOURT
02270;02237;Crécy-sur-Serre;CRECY SUR SERRE
02270;02261;Dercy;DERCY
02270;02338;Froidmont-Cohartille;FROIDMONT COHARTILLE
02270;02306;La Ferté-Chevresis;LA FERTE-CHEVRESIS
02270;02480;Mesbrecourt-Richecourt;MESBRECOURT RICHECOURT
02270;02491;Monceau-le-Neuf-et-Faucouzy;MONCEAU LE NEUF FAUCOUZY
02270;02492;Monceau-lès-Leups;MONCEAU LES LEUPS
02270;02517;Montigny-sur-Crécy;MONTIGNY SUR CRECY
02270;02529;Mortiers;MORTIERS
02270;02559;Nouvion-et-Catillon;NOUVION ET CATILLON
02270;02591;Pargny-les-Bois;PARGNY LES BOIS
02270;02617;Pouilly-sur-Serre;POUILLY SUR SERRE
02270;02638;Remies;REMIES
02270;02727;Sons-et-Ronchères;SONS ET RONCHERES
02290;02011;Ambleny;AMBLENY
02290;02043;Bagneux;BAGNEUX
02290;02071;Berny-Rivière;BERNY RIVIERE
02290;02087;Bieuxy;BIEUXY
02290;02326;Fontenoy;FONTENOY
02290;02514;Montigny-Lengrain;MONTIGNY LENGRAIN
02290;02527;Morsain;MORSAIN
02290;02562;Nouvron-Vingré;NOUVRON VINGRE
02290;02576;Osly-Courtil;OSLY COURTIL
02290;02643;Ressons-le-Long;RESSONS LE LONG
02290;02672;Saint-Bandry;SAINT BANDRY
02290;02673;Saint-Christophe-à-Berry;SAINT CHRISTOPHE A BERRY
02290;02736;Tartiers;TARTIERS
02290;02762;Vassens;VASSENS
02290;02795;Vic-sur-Aisne;VIC SUR AISNE
02290;02793;Vézaponin;VEZAPONIN
02290;02277;Épagny;EPAGNY
02300;02001;Abbécourt;ABBECOURT
02300;02034;Audignicourt;AUDIGNICOURT
02300;02041;Autreville;AUTREVILLE
02300;02056;Beaumont-en-Beine;BEAUMONT EN BEINE
02300;02078;Besmé;BESME
02300;02086;Bichancourt;BICHANCOURT
02300;02093;Blérancourt;BLERANCOURT
02300;02107;Bourguignon-sous-Coucy;BOURGUIGNON SOUS COUCY
02300;02081;Béthancourt-en-Vaux;BETHANCOURT EN VAUX
02300;02139;Caillouël-Crépigny;CAILLOUEL CREPIGNY
02300;02140;Camelin;CAMELIN
02300;02145;Caumont;CAUMONT
02300;02173;Chauny;CHAUNY
02300;02207;Commenchon;COMMENCHON
02300;02362;Guivry;GUIVRY
02300;02363;Guny;GUNY
02300;02546;La Neuville-en-Beine;LA NEUVILLE EN BEINE
02300;02456;Manicamp;MANICAMP
02300;02461;Marest-Dampcourt;MAREST DAMPCOURT
02300;02542;Neuflieux;NEUFLIEUX
02300;02566;Ognes;OGNES
02300;02599;Pierremande;PIERREMANDE
02300;02631;Quierzy;QUIERZY
02300;02671;Saint-Aubin;SAINT AUBIN
02300;02686;Saint-Paul-aux-Bois;SAINT PAUL AUX BOIS
02300;02704;Selens;SELENS
02300;02719;Sinceny;SINCENY
02300;02750;Trosly-Loire;TROSLY LOIRE
02300;02754;Ugny-le-Gay;UGNY LE GAY
02300;02807;Villequier-Aumont;VILLEQUIER AUMONT
02300;02820;Viry-Noureuil;VIRY NOUREUIL
02310;02084;Bézu-le-Guéry;BEZU LE GUERY
02310;02163;Charly-sur-Marne;CHARLY SUR MARNE
02310;02221;Coupru;COUPRU
02310;02242;Crouttes-sur-Marne;CROUTTES SUR MARNE
02310;02268;Domptin;DOMPTIN
02310;02521;Montreuil-aux-Lions;MONTREUIL AUX LIONS
02310;02555;Nogent-l'Artaud;NOGENT L ARTAUD
02310;02596;Pavant;PAVANT
02310;02653;Romeny-sur-Marne;ROMENY SUR MARNE
02310;02701;Saulchery;SAULCHERY
02310;02818;Villiers-Saint-Denis;VILLIERS SAINT DENIS
02320;02010;Allemant;ALLEMANT
02320;02018;Anizy-le-Grand;ANIZY LE GRAND
02320;02111;Brancourt-en-Laonnois;BRANCOURT EN LAONNOIS
02320;02153;Cessières-Suzy;CESSIERES SUZY
02320;02602;Pinon;PINON
02320;02619;Prémontré;PREMONTRE
02320;02766;Vaudesson;VAUDESSON
02320;02768;Vauxaillon;VAUXAILLON
02320;02834;Wissignicourt;WISSIGNICOURT
02330;02146;Celles-lès-Condé;CELLES LES CONDE
02330;02209;Condé-en-Brie;CONDE EN BRIE
02330;02213;Connigis;CONNIGIS
02330;02223;Courboin;COURBOIN
02330;02458;Dhuys et Morin-en-Brie;ARTONGES
02330;02510;Monthurel;MONTHUREL
02330;02515;Montigny-lès-Condé;MONTIGNY LES CONDE
02330;02518;Montlevon;MONTLEVON
02330;02590;Pargny-la-Dhuys;PARGNY LA DHUYS
02330;02677;Saint-Eugène;SAINT EUGENE
02330;02053;Vallées en Champagne;VALLEES EN CHAMPAGNE
02340;02004;Agnicourt-et-Séchelles;AGNICOURT ET SECHELLES
02340;02069;Berlise;BERLISE
02340;02160;Chaourse;CHAOURSE
02340;02200;Clermont-les-Fermes;CLERMONT LES FERMES
02340;02264;Dizy-le-Gros;DIZY LE GROS
02340;02802;La Ville-aux-Bois-lès-Dizy;LA VILLE AUX BOIS LES DIZY
02340;02743;Le Thuel;LE THUEL
02340;02433;Lislet;LISLET
02340;02502;Montcornet;MONTCORNET
02340;02519;Montloué;MONTLOUE
02340;02556;Noircourt;NOIRCOURT
02340;02641;Renneval;RENNEVAL
02340;02678;Sainte-Geneviève;SAINTE GENEVIEVE
02340;02723;Soize;SOIZE
02340;02801;Vigneux-Hocquet;VIGNEUX HOCQUET
02340;02819;Vincy-Reuil-et-Magny;VINCY REUIL ET MAGNY
02350;02097;Boncourt;BONCOURT
02350;02133;Bucy-lès-Pierrepont;BUCY LES PIERREPONT
02350;02189;Chivres-en-Laonnois;CHIVRES EN LAONNOIS
02350;02248;Cuirieux;CUIRIEUX
02350;02346;Gizy;GIZY
02350;02350;Goudelancourt-lès-Pierrepont;GOUDELANCOURT LES PIERREPONT
02350;02353;Grandlup-et-Fay;GRANDLUP ET FAY
02350;02430;Liesse-Notre-Dame;LIESSE NOTRE DAME
02350;02457;Marchais;MARCHAIS
02350;02486;Missy-lès-Pierrepont;MISSY LES PIERREPONT
02350;02448;Mâchecourt;MACHECOURT
02350;02600;Pierrepont;PIERREPONT
02350;02690;Sainte-Preuve;SAINTE PREUVE
02350;02790;Vesles-et-Caumont;VESLES ET CAUMONT
02350;02274;Ébouleau;EBOULEAU
02360;02021;Archon;ARCHON
02360;02126;Brunehamel;BRUNEHAMEL
02360;02181;Chéry-lès-Rozoy;CHERY LES ROZOY
02360;02204;Coingt;COINGT
02360;02251;Cuiry-lès-Iviers;CUIRY LES IVIERS
02360;02265;Dohis;DOHIS
02360;02266;Dolignon;DOLIGNON
02360;02354;Grandrieux;GRANDRIEUX
02360;02388;Iviers;IVIERS
02360;02038;Les Autels;LES AUTELS
02360;02522;Mont-Saint-Jean;MONT SAINT JEAN
02360;02526;Morgny-en-Thiérache;MORGNY EN THIERACHE
02360;02586;Parfondeval;PARFONDEVAL
02360;02634;Raillimont;RAILLIMONT
02360;02660;Rouvroy-sur-Serre;ROUVROY SUR SERRE
02360;02666;Rozoy-sur-Serre;ROZOY SUR SERRE
02360;02642;Résigny;RESIGNY
02360;02674;Saint-Clément;SAINT CLEMENT
02370;02008;Aizy-Jouy;AIZY-JOUY
02370;02148;Celles-sur-Aisne;CELLES SUR AISNE
02370;02167;Chassemy;CHASSEMY
02370;02176;Chavonne;CHAVONNE
02370;02210;Condé-sur-Aisne;CONDE SUR AISNE
02370;02577;Ostel;OSTEL
02370;02620;Presles-et-Boves;PRESLES ET BOVES
02370;02758;Vailly-sur-Aisne;VAILLY SUR AISNE
02380;02052;Bassoles-Aulers;BASSOLES AULERS
02380;02219;Coucy-la-Ville;COUCY LA VILLE
02380;02217;Coucy-le-Château-Auffrique;COUCY LE CHATEAU AUFFRIQUE
02380;02236;Crécy-au-Mont;CRECY AU MONT
02380;02333;Fresnes-sous-Coucy;FRESNES SOUS COUCY
02380;02395;Jumencourt;JUMENCOURT
02380;02406;Landricourt;LANDRICOURT
02380;02423;Leuilly-sous-Coucy;LEUILLY SOUS COUCY
02380;02616;Pont-Saint-Mard;PONT SAINT MARD
02380;02632;Quincy-Basse;QUINCY BASSE
02380;02786;Verneuil-sous-Coucy;VERNEUIL SOUS COUCY
02390;02503;Mont-d'Origny;MONT D ORIGNY
02390;02552;Neuvillette;NEUVILLETTE
02390;02575;Origny-Sainte-Benoite;ORIGNY-SAINTE-BENOITE
02390;02741;Thenelles;THENELLES
02400;02042;Azy-sur-Marne;AZY SUR MARNE
02400;02062;Belleau;BELLEAU
02400;02094;Blesmes;BLESMES
02400;02098;Bonneil;BONNEIL
02400;02099;Bonnesvalyn;BONNESVALYN
02400;02105;Bouresches;BOURESCHES
02400;02114;Brasles;BRASLES
02400;02085;Bézu-Saint-Germain;BEZU SAINT GERMAIN
02400;02166;Chartèves;CHARTEVES
02400;02187;Chierry;CHIERRY
02400;02168;Château-Thierry;CHATEAU THIERRY
02400;02290;Essômes-sur-Marne;ESSOMES SUR MARNE
02400;02347;Gland;GLAND
02400;02443;Lucy-le-Bocage;LUCY LE BOCAGE
02400;02524;Mont-Saint-Père;MONT SAINT PERE
02400;02509;Monthiers;MONTHIERS
02400;02540;Nesles-la-Montagne;NESLES LA MONTAGNE
02400;02554;Nogentel;NOGENTEL
02400;02781;Verdilly;VERDILLY
02400;02279;Épaux-Bézu;EPAUX BEZU
02400;02280;Épieds;EPIEDS
02400;02292;Étampes-sur-Marne;ETAMPES SUR MARNE
02400;02297;Étrépilly;ETREPILLY
02410;02680;Saint-Gobain;SAINT GOBAIN
02410;02685;Saint-Nicolas-aux-Bois;SAINT NICOLAS AUX BOIS
02410;02707;Septvaux;SEPTVAUX
02420;02030;Aubencheul-aux-Bois;AUBENCHEUL AUX BOIS
02420;02063;Bellenglise;BELLENGLISE
02420;02065;Bellicourt;BELLICOURT
02420;02100;Bony;BONY
02420;02291;Estrées;ESTREES
02420;02352;Gouy;GOUY
02420;02370;Hargicourt;HARGICOURT
02420;02392;Joncourt;JONCOURT
02420;02143;Le Catelet;LE CATELET
02420;02374;Lehaucourt;LEHAUCOURT
02420;02417;Lempire;LEMPIRE
02420;02426;Levergies;LEVERGIES
02420;02451;Magny-la-Fosse;MAGNY LA FOSSE
02420;02539;Nauroy;NAUROY
02420;02708;Sequehart;SEQUEHART
02420;02776;Vendhuile;VENDHUILE
02420;02808;Villeret;VILLERET
02430;02340;Gauchy;GAUCHY
02440;02066;Benay;BENAY
02440;02199;Clastres;CLASTRES
02440;02345;Gibercourt;GIBERCOURT
02440;02380;Hinacourt;HINACOURT
02440;02446;Ly-Fontaine;LY FONTAINE
02440;02504;Montescourt-Lizerolles;MONTESCOURT LIZEROLLES
02440;02639;Remigny;REMIGNY
02450;02067;Bergues-sur-Sambre;BERGUES SUR SAMBRE
02450;02103;Boué;BOUE
02450;02269;Dorengt;DORENGT
02450;02308;Fesmy-le-Sart;FESMY-LE-SART
02450;02548;La Neuville-lès-Dorengt;LA NEUVILLE LES DORENGT
02450;02414;Lavaqueresse;LAVAQUERESSE
02450;02569;Oisy;OISY
02460;02307;La Ferté-Milon;LA FERTE MILON
02460;02718;Silly-la-Poterie;SILLY LA POTERIE
02460;02749;Troësnes;TROESNES
02470;02258;Dammard;DAMMARD
02470;02449;Macogny;MACOGNY
02470;02467;Marizy-Saint-Mard;MARIZY SAINT MARD
02470;02466;Marizy-Sainte-Geneviève;MARIZY SAINTE GENEVIEVE
02470;02496;Monnes;MONNES
02470;02543;Neuilly-Saint-Front;NEUILLY SAINT FRONT
02470;02594;Passy-en-Valois;PASSY EN VALOIS
02470;02622;Priez;PRIEZ
02470;02724;Sommelans;SOMMELANS
02480;02019;Annois;ANNOIS
02480;02025;Artemps;ARTEMPS
02480;02117;Bray-Saint-Christophe;BRAY-SAINT-CHRISTOPHE
02480;02246;Cugny;CUGNY
02480;02273;Dury;DURY
02480;02367;Happencourt;HAPPENCOURT
02480;02397;Jussy;JUSSY
02480;02570;Ollezy;OLLEZY
02480;02604;Pithon;PITHON
02480;02726;Sommette-Eaucourt;SOMMETTE EAUCOURT
02490;02029;Attilly;ATTILLY
02490;02144;Caulaincourt;CAULAINCOURT
02490;02390;Jeancourt;JEANCOURT
02490;02782;Le Verguier;LE VERGUIER
02490;02452;Maissemy;MAISSEMY
02490;02614;Pontru;PONTRU
02490;02615;Pontruet;PONTRUET
02490;02747;Trefcon;TREFCON
02490;02774;Vendelles;VENDELLES
02490;02785;Vermand;VERMAND
02500;02020;Any-Martin-Rieux;ANY MARTIN RIEUX
02500;02031;Aubenton;AUBENTON
02500;02055;Beaumé;BEAUME
02500;02079;Besmont;BESMONT
02500;02130;Bucilly;BUCILLY
02500;02134;Buire;BUIRE
02500;02275;Effry;EFFRY
02500;02381;Hirson;HIRSON
02500;02378;La Hérie;LA HERIE
02500;02425;Leuze;LEUZE
02500;02435;Logny-lès-Aubenton;LOGNY LES AUBENTON
02500;02445;Luzoir;LUZOIR
02500;02470;Martigny;MARTIGNY
02500;02495;Mondrepuis;MONDREPUIS
02500;02544;Neuve-Maison;NEUVE MAISON
02500;02567;Ohis;OHIS
02500;02833;Wimy;WIMY
02500;02278;Éparcy;EPARCY
02510;02366;Hannapes;HANNAPES
02510;02386;Iron;IRON
02510;02779;Vénérolles;VENEROLLES
02510;02298;Étreux;ETREUX
02520;02315;Flavy-le-Martel;FLAVY LE MARTEL
02540;02458;Dhuys et Morin-en-Brie;DHUYS ET MORIN EN BRIE
02540;02281;L'Épine-aux-Bois;L EPINE AUX BOIS
02540;02505;Montfaucon;MONTFAUCON
02540;02664;Rozoy-Bellevalle;ROZOY BELLEVALLE
02540;02777;Vendières;VENDIERES
02540;02798;Viels-Maisons;VIELS MAISONS
02540;02800;Viffort;VIFFORT
02550;02574;Origny-en-Thiérache;ORIGNY EN THIERACHE
02570;02186;Chézy-sur-Marne;CHEZY SUR MARNE
02570;02289;Essises;ESSISES
02570;02162;La Chapelle-sur-Chézy;LA CHAPELLE SUR CHEZY
02580;02040;Autreppes;AUTREPPES
02580;02728;Sorbais;SORBAIS
02580;02295;Étréaupont;ETREAUPONT
02590;02032;Aubigny-aux-Kaisnes;AUBIGNY AUX KAISNES
02590;02060;Beauvois-en-Vermandois;BEAUVOIS EN VERMANDOIS
02590;02270;Douchy;DOUCHY
02590;02317;Fluquières;FLUQUIERES
02590;02327;Foreste;FORESTE
02590;02343;Germaine;GERMAINE
02590;02402;Lanchy;LANCHY
02590;02658;Roupy;ROUPY
02590;02702;Savy;SAVY
02590;02772;Vaux-en-Vermandois;VAUX EN VERMANDOIS
02590;02815;Villers-Saint-Christophe;VILLERS-SAINT-CHRISTOPHE
02590;02296;Étreillers;ETREILLERS
02600;02015;Ancienville;ANCIENVILLE
02600;02216;Corcy;CORCY
02600;02232;Coyolles;COYOLLES
02600;02254;Cutry;CUTRY
02600;02201;Cœuvres-et-Valsery;COEUVRES ET VALSERY
02600;02259;Dampleux;DAMPLEUX
02600;02267;Dommiers;DOMMIERS
02600;02302;Faverolles;FAVEROLLES
02600;02316;Fleury;FLEURY
02600;02368;Haramont;HARAMONT
02600;02410;Largny-sur-Automne;LARGNY SUR AUTOMNE
02600;02415;Laversine;LAVERSINE
02600;02438;Longpont;LONGPONT
02600;02441;Louâtre;LOUATRE
02600;02506;Montgobert;MONTGOBERT
02600;02528;Mortefontaine;MORTEFONTAINE
02600;02557;Noroy-sur-Ourcq;NOROY SUR OURCQ
02600;02568;Oigny-en-Valois;OIGNY EN VALOIS
02600;02628;Puiseux-en-Retz;PUISEUX EN RETZ
02600;02644;Retheuil;RETHEUIL
02600;02687;Saint-Pierre-Aigle;SAINT PIERRE AIGLE
02600;02729;Soucy;SOUCY
02600;02734;Taillefontaine;TAILLEFONTAINE
02600;02810;Villers-Cotterêts;VILLERS COTTERETS
02600;02812;Villers-Hélon;VILLERS HELON
02600;02822;Vivières;VIVIERES
02610;02532;Moÿ-de-l'Aisne;MOY DE L AISNE
02620;02135;Buironfosse;BUIRONFOSSE
02630;02476;Mennevret;MENNEVRET
02630;02784;Petit-Verly;PETIT VERLY
02630;02830;Wassigny;WASSIGNY
02640;02694;Saint-Simon;SAINT SIMON
02640;02752;Tugny-et-Pont;TUGNY ET PONT
02650;02239;Crézancy;CREZANCY
02650;02328;Fossoy;FOSSOY
02650;02484;Mézy-Moulins;MEZY MOULINS
02670;02159;Champs;CHAMPS
02670;02318;Folembray;FOLEMBRAY
02680;02142;Castres;CASTRES
02680;02214;Contescourt;CONTESCOURT
02680;02257;Dallon;DALLON
02680;02320;Fontaine-lès-Clercs;FONTAINE LES CLERCS
02680;02359;Grugies;GRUGIES
02690;02287;Essigny-le-Grand;ESSIGNY LE GRAND
02690;02756;Urvillers;URVILLERS
02700;02014;Amigny-Rouy;AMIGNY ROUY
02700;02049;Barisis-aux-Bois;BARISIS
02700;02212;Condren;CONDREN
02700;02262;Deuillet;DEUILLET
02700;02336;Frières-Faillouël;FRIERES FAILLOUEL
02700;02431;Liez;LIEZ
02700;02474;Mennessis;MENNESSIS
02700;02716;Servais;SERVAIS
02700;02738;Tergnier;TERGNIER
02720;02383;Homblières;HOMBLIERES
02720;02459;Marcy;MARCY
02720;02481;Mesnil-Saint-Laurent;MESNIL SAINT LAURENT
02760;02330;Francilly-Selency;FRANCILLY SELENCY
02760;02382;Holnon;HOLNON
02790;02710;Seraucourt-le-Grand;SERAUCOURT LE GRAND
02800;02002;Achery;ACHERY
02800;02016;Andelain;ANDELAIN
02800;02017;Anguilcourt-le-Sart;ANGUILCOURT LE SART
02800;02059;Beautor;BEAUTOR
02800;02074;Bertaucourt-Epourdon;BERTAUCOURT EPOURDON
02800;02165;Charmes;CHARMES
02800;02222;Courbes;COURBES
02800;02260;Danizy;DANIZY
02800;02335;Fressancourt;FRESSANCOURT
02800;02304;La Fère;LA FERE
02800;02473;Mayot;MAYOT
02800;02560;Nouvion-le-Comte;NOUVION LE COMTE
02800;02651;Rogécourt;ROGECOURT
02800;02746;Travecy;TRAVECY
02800;02775;Vendeuil;VENDEUIL
02800;02788;Versigny;VERSIGNY
02810;02125;Brumetz;BRUMETZ
02810;02137;Bussiares;BUSSIARES
02810;02185;Chézy-en-Orxois;CHEZY EN ORXOIS
02810;02225;Courchamps;COURCHAMPS
02810;02339;Gandelu;GANDELU
02810;02375;Hautevesnes;HAUTEVESNES
02810;02428;Licy-Clignon;LICY CLIGNON
02810;02465;Marigny-en-Orxois;MARIGNY EN ORXOIS
02810;02512;Montigny-l'Allier;MONTIGNY L ALLIER
02810;02679;Saint-Gengoulph;SAINT GENGOULPH
02810;02744;Torcy-en-Valois;TORCY EN VALOIS
02810;02792;Veuilly-la-Poterie;VEUILLY LA POTERIE
02820;02007;Aizelles;AIZELLES
02820;02033;Aubigny-en-Laonnois;AUBIGNY EN LAONNOIS
02820;02072;Berrieux;BERRIEUX
02820;02215;Corbeny;CORBENY
02820;02229;Courtrizy-et-Fussigny;COURTRIZY ET FUSSIGNY
02820;02349;Goudelancourt-lès-Berrieux;GOUDELANCOURT LES BERRIEUX
02820;02472;Mauregny-en-Haye;MAUREGNY EN HAYE
02820;02498;Montaigu;MONTAIGU
02820;02676;Saint-Erme-Outre-et-Ramecourt;ST ERME OUTRE ET RAMECOURT
02820;02696;Saint-Thomas;SAINT THOMAS
